Date,FocalBirdID,TimeStamp,Behavior,NonFocalBirdID,BehavType,OutcomeFocalBird,GroupSize,Sex,Site,Notes
2022-03-09,Bacmut Bacni,8:31:03,vicinity,unknown male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:31:03,vicinity,unknown male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:31:23,vicinity,unknown male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:31:28,vicinity,unknown male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:31:50,proximity,unbanded unknown male,affiliative,NA,3,M,CA,added proximity before displace
2022-03-09,Bacmut Bacni,8:31:51,displace,unbanded unknown male,aggressive,Win,3,M,CA,
2022-03-09,Bacmut Bacni,8:31:53,vicinity,unbanded adult male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:31:53,vicinity,unbanded adult male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:32:00,vicinity,unbanded adult male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:32:21,vicinity,unbanded adult male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:32:21,vicinity,unknown female,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:32:44,vicinity,unknown juvenile male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:33:18,vicinity,unknown female,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:33:18,vicinity,unknown female,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:33:33,vicinity,unbanded adult male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:33:33,vicinity,unbanded adult male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:33:33,vicinity,unknown female,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:34:01,vicinity,unknown female,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:34:19,vicinity,unknown male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:34:19,vicinity,unknown male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:34:19,vicinity,unknown male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:34:19,vicinity,unknown male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,8:34:19,vicinity,unknown male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,9:15:00,vicinity,unbanded adult male,affiliative,NA,3,M,CA,Timestamps vary slightly in this follow due to multiple attempts
2022-03-09,Bacmut Bacni,9:16:43,ruff out,NA,aggressive,Win,3,M,CA,
2022-03-09,Bacmut Bacni,9:17:11,ruff out,NA,aggressive,Win,3,M,CA,
2022-03-09,Bacmut Bacni,9:17:18,vicinity,unknown adult male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,9:18:12,vicinity,unknown adult male,affiliative,NA,3,M,CA,
2022-03-09,Bacmut Bacni,9:18:40,ruff out,NA,aggressive,Win,3,M,CA,
2022-04-05,Bacmut Bacni,11:13:00,vicinity,unbanded adult female,affiliative,NA,3,M,CA,
2022-04-05,Bacmut Bacni,11:13:24,vicinity,unbanded adult female,affiliative,NA,3,M,CA,
2022-04-05,Bacmut Bacni,11:15:38,ruff out,NA,aggressive,Win,3,M,CA,
2022-04-05,Bacmut Bacni,11:15:50,vicinity,unbanded adult male,affiliative,NA,3,M,CA,
2022-04-05,Bacmut Bacni,11:16:14,ruff out,NA,aggressive,Win,3,M,CA,
2022-04-05,Bacmut Bacni,11:16:29,head-up,unbanded adult male,aggressive,Win,3,M,CA,Can't see other male's head to note reciprocation
2022-04-05,Bacmut Bacni,11:17:25,head-up,unbanded adult male,aggressive,Win,3,M,CA,Can't see other male's head to note reciprocation
2022-04-05,Bacmut Bacni,11:18:26,vicinity,unbanded adult female,affiliative,NA,3,M,CA,
2022-04-05,Bacmut Bacni,11:20:32,vicinity,unbanded adult female,affiliative,NA,3,M,CA,
2021-05-10,Bunuelo,16:23:06,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-05-10,Bunuelo,16:25:06,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-05-10,Bunuelo,16:25:10,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:25:14,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:25:30,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:25:49,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2021-05-10,Bunuelo,16:25:50,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:25:52,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:25:54,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:25:55,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:25:56,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:26:38,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:26:42,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-05-10,Bunuelo,16:26:44,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:26:49,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2021-05-10,Bunuelo,16:26:56,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2021-05-10,Bunuelo,16:26:56,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:27:04,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2021-05-10,Bunuelo,16:27:05,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:27:11,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:27:17,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2021-05-10,Bunuelo,16:27:19,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:27:21,head-up,NA,aggressive,Win,1,M,CA,
2021-05-10,Bunuelo,16:27:26,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2021-05-10,Bunuelo,16:31:23,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2021-05-10,Bunuelo,16:31:25,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-05-10,Bunuelo,16:31:29,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2021-05-10,Bunuelo,16:31:41,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2019-12-30,Burrito,10:00:29,vicinity,unknown adult male,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:00:32,vicinity,unknown adult male,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:00:36,vicinity,unknown adult male,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:00:41,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:00:45,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:00:47,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:00:54,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:00:57,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:04:14,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:06:43,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:07:36,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:08:15,proximity,Adobo,affiliative,NA,1,M,AZ,added proximity before displace
2019-12-30,Burrito,10:08:16,displace,Adobo,aggressive,Lose,1,M,AZ,
2019-12-30,Burrito,10:08:20,vicinity,Adobo,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:11:01,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:11:04,vicinity,Adobo,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:11:10,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:11:14,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:11:51,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:11:54,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:11:57,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:12:00,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:12:09,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:12:14,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:13:38,vicinity,Adobo,affiliative,NA,1,M,AZ,
2019-12-30,Burrito,10:13:55,head-up,Adobo,aggressive,Win,1,M,AZ,
2019-12-30,Burrito,10:14:01,head-up,Adobo,aggressive,Win,1,M,AZ,
2020-01-24,Burrito,7:58:43,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2020-01-24,Burrito,7:59:31,proximity,unbanded adult male,affiliative,NA,1,M,AZ,added proximity before displace
2020-01-24,Burrito,7:59:32,displace,unbanded adult male,aggressive,Lose,1,M,AZ,
2020-01-24,Burrito,8:03:43,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2020-01-24,Burrito,8:06:05,proximity,unbanded adult male,affiliative,NA,1,M,AZ,added proximity before theft
2020-01-24,Burrito,8:06:06,tolerated theft,unbanded adult male,affiliative,NA,1,M,AZ,Win
2020-01-24,Burrito,8:09:52,vicinity,unknown adult male,affiliative,NA,1,M,AZ,
2020-01-24,Burrito,8:11:48,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2020-01-24,Burrito,8:11:53,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2020-01-24,Burrito,8:19:24,vicinity,unknown adult male,affiliative,NA,1,M,AZ,
2020-01-27,Burrito,8:15:45,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2020-01-27,Burrito,8:15:51,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2020-01-27,Burrito,8:15:52,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2020-01-27,Burrito,8:16:11,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2020-01-27,Burrito,8:16:15,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2020-01-27,Burrito,8:16:19,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2020-01-27,Burrito,8:16:23,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2020-01-27,Burrito,8:16:28,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2020-01-27,Burrito,8:18:13,proximity,unbanded adult male,affiliative,NA,1,M,AZ,added proximity before displace
2020-01-27,Burrito,8:18:14,displace,unbanded adult male,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:36:27,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:36:38,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:36:55,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:37:16,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:37:30,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:37:39,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:37:53,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:38:00,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:38:05,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:38:10,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:38:24,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:38:28,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2020-03-15,Burrito,7:38:31,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2020-03-15,Burrito,7:38:35,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:38:42,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:39:11,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:39:26,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:39:51,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:40:11,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:40:18,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:40:29,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:40:56,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:41:30,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:41:42,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:42:11,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:42:25,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:42:34,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:42:44,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:42:56,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:43:17,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:44:00,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:44:09,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:44:25,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:45:58,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2020-03-15,Burrito,7:46:08,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:46:31,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:46:49,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:47:21,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:50:16,proximity,unknown adult male,affiliative,NA,1,M,AZ,added proximity before displace
2020-03-15,Burrito,7:50:17,displace,unknown adult male,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:50:30,vicinity,unknown adult male,affiliative,NA,1,M,AZ,
2020-03-15,Burrito,7:50:56,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-15,Burrito,7:51:14,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:16:54,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:17:02,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:17:13,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:17:18,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:17:31,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:17:41,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:17:54,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:18:03,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:18:08,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:18:18,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:18:29,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:19:04,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:19:09,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:19:17,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:19:34,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:19:52,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:19:59,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:20:30,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:20:40,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:20:47,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:21:00,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:21:13,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:21:27,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:21:31,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:21:40,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:21:55,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:22:05,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:22:59,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:24:01,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:24:14,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:24:45,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:24:55,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:25:01,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:25:50,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:25:56,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:26:14,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:26:20,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:26:36,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:26:39,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:26:50,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:27:00,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-19,Burrito,15:27:18,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:01:40,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:01:47,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:01:54,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:01:59,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:02:07,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:02:14,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:02:47,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:04:51,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2020-06-09,Burrito,14:07:47,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2020-06-09,Burrito,14:11:40,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:13:21,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:13:39,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:13:51,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:14:34,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:14:45,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:14:58,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:16:04,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-09,Burrito,14:16:12,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-03,Burrito,10:24:57,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:25:06,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:25:42,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:25:52,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:26:06,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:26:40,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:27:28,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:28:17,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:28:31,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:28:59,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:29:14,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:30:00,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:30:11,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:30:31,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:30:45,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:31:04,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:31:31,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:31:50,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:32:10,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:32:17,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:32:36,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:33:03,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:33:12,ruff out,NA,aggressive,Win,3,M,AZ,
2020-03-03,Burrito,10:33:19,ruff out,NA,aggressive,Win,3,M,AZ,
2019-02-04,Calabazo,10:06:37,vicinity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:06:40,vicinity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:06:46,vicinity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:06:50,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:07:43,vicinity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:07:47,vicinity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:07:50,vicinity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:07:57,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:08:01,head-up,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:08:32,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:08:39,vicinity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:08:57,head-up,unbanded adult male,aggressive,Lose,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:09:06,ruff out,unbanded adult male,aggressive,Lose,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:09:10,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:09:16,ruff out,unbanded adult male,aggressive,Lose,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:09:22,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:09:37,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:09:57,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:10:15,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:10:30,ruff out,unbanded adult male,aggressive,Lose,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:10:44,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:10:58,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:11:13,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:11:32,ruff out,unbanded adult male,aggressive,Lose,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:11:51,ruff out,unbanded adult male,aggressive,Lose,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:11:51,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:12:19,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:12:27,vicinity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:12:31,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:12:56,vicinity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:13:01,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:13:25,proximity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:13:44,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:14:14,proximity,unbanded adult male,affiliative,NA,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:14:35,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-02-04,Calabazo,10:14:53,ruff out,NA,aggressive,Win,NA,M,AZ,No group size data entered
2019-04-15,Calabazo,8:37:50,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:38:54,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:39:03,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:39:41,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:42:04,head-up,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:42:24,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:43:22,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:43:36,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:46:55,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:47:13,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:47:25,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:47:33,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:47:48,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:47:58,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:48:10,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:48:36,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:48:51,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:49:04,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:49:22,ruff out,NA,aggressive,Win,2,M,AZ,
2019-04-15,Calabazo,8:49:53,solicitation male,unknown adult female,affiliative,NA,2,M,AZ,
2019-04-15,Calabazo,8:50:01,ruff out,NA,aggressive,Win,2,M,AZ,
2019-07-25,Calabazo,5:58:24,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2019-07-25,Calabazo,5:58:30,ruff out,NA,aggressive,Win,1,M,AZ,
