ObserverID,Site,FocalID,BirdID,Date,TimeStamp,How,What,FoodType,TimeInViewThisFocalSec,LocationOfFocal,GPSofFocalAtEnd,ForagingTimeStamps,ForagingDuration,TranscriberID,TranscriptionDate,Notes
NA,AZ,121,Aquaman,2019-07-22,8:08:52,eat,cat food,cat food,1979,NA,"33.4193, -111.9258",NA,NA,NA,NA,
NA,AZ,121,Aquaman,2019-07-22,8:17:06,eat,worm,worm,1979,NA,"33.4193, -111.9258",NA,NA,NA,NA,
NA,AZ,121,Aquaman,2019-07-22,8:30:48,stalk catch,insect,bug,1979,NA,"33.4193, -111.9258",NA,NA,NA,NA,bug
NA,AZ,121,Chimichanga,2019-07-22,7:07:34,eat,insect,bug,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,bug
NA,AZ,121,Chimichanga,2019-07-22,7:22:24,food share,unknown,unknown,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:24:15,break into pieces,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:24:23,eat,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:24:43,food share,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:25:53,eat,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:26:53,dunk in water,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:26:58,food share,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:28:57,dunk in water,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:29:05,eat,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:29:10,dunk in water,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:29:14,dunk in water,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:29:22,break into pieces,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:30:03,eat,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:30:30,food share,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:32:26,dunk in water,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:33:17,food share,cat food,cat food,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,
NA,AZ,121,Chimichanga,2019-07-22,7:34:14,dunk in water,insect,cockroach,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,cockroach
NA,AZ,122,Chimichanga,2019-07-22,7:34:21,break into pieces,insect,cockroach,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,cockroach
NA,AZ,122,Chimichanga,2019-07-22,7:35:02,eat,insect,cockroach,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,cockroach
NA,AZ,122,Chimichanga,2019-07-22,7:35:14,food share,insect,cockroach,324,NA,"33.4185, -111.9359",NA,NA,NA,NA,cockroach
NA,AZ,123,Becky,2019-07-24,5:55:46,break into pieces,insect,bug,371,NA,"33.4226, -111.9311",NA,NA,NA,NA,bug
NA,AZ,123,Becky,2019-07-24,5:56:28,eat,insect,bug,371,NA,"33.4226, -111.9311",NA,NA,NA,NA,bug
NA,AZ,123,Becky,2019-07-24,5:56:58,break into pieces,insect,bug,371,NA,"33.4226, -111.9311",NA,NA,NA,NA,bug
NA,AZ,123,Becky,2019-07-24,5:57:21,eat,insect,bug,371,NA,"33.4226, -111.9311",NA,NA,NA,NA,bug
NA,AZ,123,Becky,2019-07-24,5:57:38,eat,insect,bug,371,NA,"33.4226, -111.9311",NA,NA,NA,NA,bug
NA,AZ,123,Becky,2019-07-24,5:57:55,break into pieces,insect,bug,371,NA,"33.4226, -111.9311",NA,NA,NA,NA,bug
NA,AZ,123,Becky,2019-07-24,5:57:58,eat,insect,bug,371,NA,"33.4226, -111.9311",NA,NA,NA,NA,bug
NA,AZ,123,Becky,2019-07-24,5:58:24,eat,insect,bug,371,NA,"33.4226, -111.9311",NA,NA,NA,NA,bug
NA,AZ,124,Quesadilla,2019-07-24,7:16:36,stalk catch,insect,bug,992,NA,"33.4241, -111.9304",NA,NA,NA,NA,bug
NA,AZ,124,Tortilla,2019-07-24,6:20:25,food share,unknown,unknown,882,NA,"33.4260, -111.9291",NA,NA,NA,NA,
NA,AZ,125,Tortilla,2019-07-24,6:32:43,food share,unknown,unknown,882,NA,"33.4260, -111.9291",NA,NA,NA,NA,
NA,AZ,126,Calabazo,2019-07-25,5:59:45,eat,grains,mexican rice,1225,NA,"33.4094, -111.9352",NA,NA,NA,NA,mexican rice
NA,AZ,126,Calabazo,2019-07-25,5:59:59,eat,grains,mexican rice,1225,NA,"33.4094, -111.9352",NA,NA,NA,NA,mexican rice
NA,AZ,126,Calabazo,2019-07-25,6:00:18,eat,grains,mexican rice,1225,NA,"33.4094, -111.9352",NA,NA,NA,NA,mexican rice
NA,AZ,127,Morada,2019-07-25,7:35:08,eat,insect,bug,422,NA,"33.42171944, -111.9352972",NA,NA,NA,NA,bug
NA,AZ,128,Nopal,2019-07-29,8:24:50,stalk catch,insect,grasshopper,900,NA,"33.4173, -111.9311",NA,NA,NA,NA,grasshopper
NA,AZ,128,Nopal,2019-07-29,8:24:57,eat,insect,grasshopper,900,NA,"33.4173, -111.9311",NA,NA,NA,NA,grasshopper
NA,AZ,128,Nopal,2019-07-29,8:25:41,stalk catch,insect,grasshopper,900,NA,"33.4173, -111.9311",NA,NA,NA,NA,grasshopper
NA,AZ,128,Nopal,2019-07-29,8:33:04,stalk catch,insect,bug,900,NA,"33.4173, -111.9311",NA,NA,NA,NA,bug
NA,AZ,128,Nopal,2019-07-29,8:37:26,stalk catch,insect,bug,900,NA,"33.4173, -111.9311",NA,NA,NA,NA,bug
NA,AZ,129,Tripa,2019-07-29,6:25:29,eat,insect,grasshopper,491,NA,"33.4160, -111.9304",NA,NA,NA,NA,grasshopper
NA,AZ,129,Tripa,2019-07-29,7:18:53,stalk catch,insect,grasshopper,491,NA,"33.4160, -111.9304",NA,NA,NA,NA,grasshopper
NA,AZ,129,Tripa,2019-07-29,7:21:29,stalk catch,insect,grasshopper,491,NA,"33.4160, -111.9304",NA,NA,NA,NA,grasshopper
NA,AZ,129,Tripa,2019-07-29,7:21:48,stalk catch,insect,grasshopper,491,NA,"33.4160, -111.9304",NA,NA,NA,NA,grasshopper
NA,AZ,129,Tripa,2019-07-29,7:21:57,stalk catch,insect,grasshopper,491,NA,"33.4160, -111.9304",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:19:56,eat,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:20:12,break into pieces,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:20:22,eat,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:26:08,eat,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:26:14,stalk catch,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:26:32,eat,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:27:43,stalk catch,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:28:09,eat,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:28:46,stalk catch,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:30:04,stalk catch,unknown,unknown,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,
NA,AZ,130,Memela,2019-08-01,6:32:23,stalk catch,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:33:19,eat,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,130,Memela,2019-08-01,6:34:13,break into pieces,insect,grasshopper,783,NA,"33.4180, -111.9269",NA,NA,NA,NA,grasshopper
NA,AZ,131,Pepino,2019-08-01,8:25:08,eat,fry,fry,1007,NA,"33.4241, -111.9302",NA,NA,NA,NA,
NA,AZ,131,Pepino,2019-08-01,8:27:22,break into pieces,seed,fruit seed,1007,NA,"33.4241, -111.9302",NA,NA,NA,NA,fruit seed
NA,AZ,131,Pepino,2019-08-01,8:33:09,eat,cat food,cat food,1007,NA,"33.4241, -111.9302",NA,NA,NA,NA,
NA,AZ,131,Pepino,2019-08-01,8:36:20,eat,cat food,cat food,1007,NA,"33.4241, -111.9302",NA,NA,NA,NA,
NA,AZ,132,Fideo,2019-08-05,6:03:57,eat,insect,bug,874,NA,"33.4210, -111.9251",NA,NA,NA,NA,bug
NA,AZ,132,Fideo,2019-08-05,6:04:22,stalk catch,insect,bug,874,NA,"33.4210, -111.9251",NA,NA,NA,NA,bug
NA,AZ,132,Fideo,2019-08-05,6:04:27,eat,insect,bug,874,NA,"33.4210, -111.9251",NA,NA,NA,NA,bug
NA,AZ,132,Fideo,2019-08-05,6:08:41,eat,food crumbs,food crumbs,874,NA,"33.4210, -111.9251",NA,NA,NA,NA,
NA,AZ,132,Fideo,2019-08-05,6:09:18,eat,insect,bug,874,NA,"33.4210, -111.9251",NA,NA,NA,NA,bug
NA,AZ,132,Fideo,2019-08-05,6:13:55,eat,food crumbs,food crumbs,874,NA,"33.4210, -111.9251",NA,NA,NA,NA,
NA,AZ,132,Fideo,2019-08-05,6:15:12,eat,food crumbs,food crumbs,874,NA,"33.4210, -111.9251",NA,NA,NA,NA,
NA,AZ,133,Mixiote,2019-08-05,7:23:50,eat,insect,bug,900,NA,"33.4163, -111.9303",NA,NA,NA,NA,bug
NA,AZ,133,Mixiote,2019-08-05,7:25:12,eat,insect,bug,900,NA,"33.4163, -111.9303",NA,NA,NA,NA,bug
NA,AZ,133,Mixiote,2019-08-05,7:26:16,eat,insect,bug,900,NA,"33.4163, -111.9303",NA,NA,NA,NA,bug
NA,AZ,133,Mixiote,2019-08-05,7:27:31,stalk catch,insect,grasshopper,900,NA,"33.4163, -111.9303",NA,NA,NA,NA,grasshopper
NA,AZ,133,Mixiote,2019-08-05,7:28:17,eat,insect,bug,900,NA,"33.4163, -111.9303",NA,NA,NA,NA,bug
NA,AZ,133,Mixiote,2019-08-05,7:29:18,eat,insect,bug,900,NA,"33.4163, -111.9303",NA,NA,NA,NA,bug
NA,AZ,280,Taquito,2019-08-05,6:44:49,eat,unknown,unknown,900,NA,"33.4217, -111.9303",NA,NA,NA,NA,
NA,AZ,134,Chile,2019-08-12,9:13:24,eat,unknown,unknown,875,NA,"33.4213, -111.9305",NA,NA,NA,NA,
NA,AZ,135,Sincronizada,2019-08-12,7:00:26,eat,insect,grasshopper,809,NA,"33.4251, -111.9309",NA,NA,NA,NA,grasshopper
NA,AZ,135,Sincronizada,2019-08-12,7:00:48,eat,insect,bug,809,NA,"33.4251, -111.9309",NA,NA,NA,NA,bug
NA,AZ,135,Sincronizada,2019-08-12,7:00:53,eat,insect,bug,809,NA,"33.4251, -111.9309",NA,NA,NA,NA,bug
NA,AZ,135,Sincronizada,2019-08-12,7:10:43,stalk catch,insect,grasshopper,809,NA,"33.4251, -111.9309",NA,NA,NA,NA,grasshopper
NA,AZ,135,Sincronizada,2019-08-12,7:12:39,eat,food crumbs,Food crumbs,809,NA,"33.4251, -111.9309",NA,NA,NA,NA,Food crumbs
NA,AZ,135,Sincronizada,2019-08-12,7:12:55,eat,food crumbs,Food crumbs,809,NA,"33.4251, -111.9309",NA,NA,NA,NA,Food crumbs
NA,AZ,137,Tripa,2019-08-14,7:04:18,eat,vegetation,leaf,540,NA,"33.4159, -111.9304",NA,NA,NA,NA,leaf
NA,AZ,138,Morada,2019-08-19,9:27:12,eat,unknown,unknown,797,NA,"33.4214, -111.9358",NA,NA,NA,NA,
NA,AZ,138,Morada,2019-08-19,9:27:20,eat,food crumbs,Food crumbs,797,NA,"33.4214, -111.9358",NA,NA,NA,NA,Food crumbs
NA,AZ,138,Morada,2019-08-19,9:31:38,eat,fruit,tomato,797,NA,"33.4214, -111.9358",NA,NA,NA,NA,tomato
NA,AZ,138,Morada,2019-08-19,9:32:44,eat,food crumbs,Food crumbs,797,NA,"33.4214, -111.9358",NA,NA,NA,NA,Food crumbs
NA,AZ,138,Morada,2019-08-19,9:32:53,eat,fruit,tomato,797,NA,"33.4214, -111.9358",NA,NA,NA,NA,tomato
NA,AZ,138,Morada,2019-08-19,9:33:09,break into pieces,fruit,tomato,797,NA,"33.4214, -111.9358",NA,NA,NA,NA,tomato
NA,AZ,138,Morada,2019-08-19,9:33:29,eat,fruit,tomato,797,NA,"33.4214, -111.9358",NA,NA,NA,NA,tomato
NA,AZ,138,Morada,2019-08-19,9:34:36,eat,insect,bug,797,NA,"33.4214, -111.9358",NA,NA,NA,NA,bug
NA,AZ,138,Morada,2019-08-19,9:35:39,eat,unknown,unknown,797,NA,"33.4214, -111.9358",NA,NA,NA,NA,Raisin or beef jerky
NA,AZ,139,Quesadilla,2019-08-21,8:52:01,stalk catch,insect,bug,784,NA,"33.4229, -111.9308",NA,NA,NA,NA,bug
NA,AZ,139,Quesadilla,2019-08-21,8:57:11,eat,seed,seed,784,NA,"33.4229, -111.9308",NA,NA,NA,NA,"Unclear whether seed human provided, originally ""no"""
NA,AZ,139,Quesadilla,2019-08-21,9:04:23,eat,unknown,unknown,784,NA,"33.4229, -111.9308",NA,NA,NA,NA,
NA,AZ,140,Naranja,2019-08-26,7:55:42,eat,insect,bug,811,NA,"33.4250, -111.9303",NA,NA,NA,NA,bug
NA,AZ,141,Pepino,2019-08-26,7:30:58,stalk catch,insect,fly,844,NA,"33.4240, -111.9303",NA,NA,NA,NA,fly
NA,AZ,141,Pepino,2019-08-26,7:41:30,eat,cat food,cat food,844,NA,"33.4240, -111.9303",NA,NA,NA,NA,
NA,AZ,142,Chile,2019-09-12,7:24:20,eat,unknown,unknown,842,NA,"33.4204, -111.9299",NA,NA,NA,NA,
NA,AZ,142,Chile,2019-09-12,7:25:26,stalk catch,unknown,unknown,842,NA,"33.4204, -111.9299",NA,NA,NA,NA,
NA,AZ,142,Chile,2019-09-12,7:26:22,stalk catch,unknown,unknown,842,NA,"33.4204, -111.9299",NA,NA,NA,NA,
NA,AZ,142,Chile,2019-09-12,7:27:14,eat,insect,bug,842,NA,"33.4204, -111.9299",NA,NA,NA,NA,bug
NA,AZ,142,Chile,2019-09-12,7:31:15,eat,insect,bug,842,NA,"33.4204, -111.9299",NA,NA,NA,NA,bug
NA,AZ,142,Chile,2019-09-12,7:31:38,eat,insect,bug,842,NA,"33.4204, -111.9299",NA,NA,NA,NA,bug
NA,AZ,142,Chile,2019-09-12,7:31:41,eat,insect,bug,842,NA,"33.4204, -111.9299",NA,NA,NA,NA,bug
NA,AZ,142,Chile,2019-09-12,7:31:56,eat,insect,bug,842,NA,"33.4204, -111.9299",NA,NA,NA,NA,bug
NA,AZ,142,Chile,2019-09-12,7:32:11,eat,insect,bug,842,NA,"33.4204, -111.9299",NA,NA,NA,NA,bug
NA,AZ,142,Chile,2019-09-12,7:32:21,eat,insect,bug,842,NA,"33.4204, -111.9299",NA,NA,NA,NA,bug
NA,AZ,143,Tripa,2019-09-12,6:28:38,eat,unknown,unknown,874,NA,"33.4159, -111.9289",NA,NA,NA,NA,
NA,AZ,143,Tripa,2019-09-12,6:31:08,eat,bird poop,bird poop,874,NA,"33.4159, -111.9289",NA,NA,NA,NA,
NA,AZ,143,Tripa,2019-09-12,6:36:39,eat,seed,seed,874,NA,"33.4159, -111.9289",NA,NA,NA,NA,"listed as ""black seed"" and manipulated ""seed pod"" "
NA,AZ,143,Tripa,2019-09-12,6:40:04,eat,candy,jolly rancher candy,874,NA,"33.4159, -111.9289",NA,NA,NA,NA,jolly rancher candy
NA,AZ,143,Tripa,2019-09-12,6:40:25,break into pieces,candy,jolly rancher candy,874,NA,"33.4159, -111.9289",NA,NA,NA,NA,jolly rancher candy
NA,AZ,144,Aquaman,2019-09-17,7:57:34,stalk catch,insect,bug,820,NA,"33.4197, -111.9278",NA,NA,NA,NA,bug
NA,AZ,145,Pepino,2019-09-17,8:37:52,eat,insect,bug,870,NA,"33.4237, -111.9309",NA,NA,NA,NA,bug
NA,AZ,146,Fideo,2019-09-22,7:14:30,eat,vomit,vomit,900,NA,"33.4235, -111.9317",NA,NA,NA,NA,
NA,AZ,146,Fideo,2019-09-22,7:15:17,eat,vomit,vomit,900,NA,"33.4235, -111.9317",NA,NA,NA,NA,
NA,AZ,146,Fideo,2019-09-22,7:15:23,eat,vomit,vomit,900,NA,"33.4235, -111.9317",NA,NA,NA,NA,
NA,AZ,147,Mangonada,2019-09-22,8:51:43,eat,seed,seed,856,NA,"33.4185, -111.9298",NA,NA,NA,NA,"Unclear whether seed human provided, originally ""no"""
NA,AZ,148,Morada,2019-09-22,7:45:59,stalk catch,insect,bug,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,bug
NA,AZ,148,Morada,2019-09-22,7:47:51,eat,unknown,unknown,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,
NA,AZ,148,Morada,2019-09-22,7:48:16,eat,unknown,unknown,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,
NA,AZ,148,Morada,2019-09-22,7:48:59,eat,fruit,orange peel,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,orange peel
NA,AZ,148,Morada,2019-09-22,7:49:12,eat,fruit,orange peel,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,orange peel
NA,AZ,148,Morada,2019-09-22,7:50:52,eat,unknown,unknown,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,
NA,AZ,148,Morada,2019-09-22,7:52:36,eat,food crumbs,food crumbs,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,
NA,AZ,148,Morada,2019-09-22,7:53:05,flip,misc. trash,M&M trash wrapper,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,M&M trash wrapper
NA,AZ,148,Morada,2019-09-22,7:53:12,eat,food crumbs,food crumbs,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,
NA,AZ,148,Morada,2019-09-22,7:56:01,gape,vegetation,grass,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,grass
NA,AZ,148,Morada,2019-09-22,7:56:26,gape,vegetation,grass,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,grass
NA,AZ,148,Morada,2019-09-22,7:56:34,gape,vegetation,grass,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,grass
NA,AZ,148,Morada,2019-09-22,7:56:38,stalk catch,insect,bug,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,bug
NA,AZ,148,Morada,2019-09-22,7:56:44,eat,insect,bug,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,bug
NA,AZ,148,Morada,2019-09-22,7:57:01,gape,vegetation,grass,762,NA,"33.4209, -111.9357",NA,NA,NA,NA,grass
NA,AZ,149,Tortilla,2019-09-22,6:50:31,eat,food crumbs,food crumbs,808,NA,"33.4233, -111.9302",NA,NA,NA,NA,
NA,AZ,149,Tortilla,2019-09-22,6:52:06,eat,food crumbs,food crumbs,808,NA,"33.4233, -111.9302",NA,NA,NA,NA,
NA,AZ,150,Aquaman,2019-10-23,11:15:59,eat,insect,bug,740,NA,"33.4190, -111.9277",NA,NA,NA,NA,bug
NA,AZ,150,Aquaman,2019-10-23,11:16:32,break into pieces,insect,bug,740,NA,"33.4190, -111.9277",NA,NA,NA,NA,bug
NA,AZ,150,Aquaman,2019-10-23,11:17:35,break into pieces,insect,bug,740,NA,"33.4190, -111.9277",NA,NA,NA,NA,bug
NA,AZ,150,Aquaman,2019-10-23,11:24:27,eat,unknown,unknown,740,NA,"33.4190, -111.9277",NA,NA,NA,NA,
NA,AZ,150,Aquaman,2019-10-23,11:24:41,gape,unknown,unknown,740,NA,"33.4190, -111.9277",NA,NA,NA,NA,
NA,AZ,150,Aquaman,2019-10-23,11:25:29,flip,unknown,unknown,740,NA,"33.4190, -111.9277",NA,NA,NA,NA,
NA,AZ,151,Abeja,2019-10-29,13:20:25,eat,insect,bug,611,NA,"33.4169, -111.9268",NA,NA,NA,NA,bug
NA,AZ,151,Abeja,2019-10-29,13:33:15,eat,unknown,unknown,611,NA,"33.4169, -111.9268",NA,NA,NA,NA,
NA,AZ,152,Cemita,2019-10-30,8:20:08,eat,grains,bread,886,NA,"33.4206, -111.9270",NA,NA,NA,NA,bread
NA,AZ,153,Queso,2019-10-30,9:11:35,eat,vomit,vomit,887,NA,"33.4239, -111.9242",NA,NA,NA,NA,
NA,AZ,153,Queso,2019-10-30,9:11:48,break into pieces,unknown,unknown,887,NA,"33.4239, -111.9242",NA,NA,NA,NA,
NA,AZ,153,Queso,2019-10-30,9:12:38,break into pieces,unknown,unknown,887,NA,"33.4239, -111.9242",NA,NA,NA,NA,
NA,AZ,153,Queso,2019-10-30,9:12:45,eat,vomit,vomit,887,NA,"33.4239, -111.9242",NA,NA,NA,NA,
NA,AZ,153,Queso,2019-10-30,9:19:51,eat,vomit,vomit,887,NA,"33.4239, -111.9242",NA,NA,NA,NA,
NA,AZ,154,Nacho,2019-11-15,7:33:57,eat,seed,seed,901,NA,"33.4182, -111.9299",NA,NA,NA,NA,"Unclear whether seed human provided, originally ""no"""
NA,AZ,154,Nacho,2019-11-15,7:34:11,eat,seed,seed,901,NA,"33.4182, -111.9299",NA,NA,NA,NA,"Unclear whether seed human provided, originally ""no"""
NA,AZ,155,Fideo,2019-11-17,7:26:03,eat,insect,ant,829,NA,"33.4237, -111.9313",NA,NA,NA,NA,ant
NA,AZ,156,Torta,2019-11-17,7:44:37,eat,misc. trash,cigarette,874,NA,"33.4230, -111.9307",NA,NA,NA,NA,cigarette
NA,AZ,156,Torta,2019-11-17,7:44:59,break into pieces,misc. trash,cigarette,874,NA,"33.4230, -111.9307",NA,NA,NA,NA,cigarette
NA,AZ,156,Torta,2019-11-17,7:45:38,break into pieces,misc. trash,cigarette,874,NA,"33.4230, -111.9307",NA,NA,NA,NA,cigarette
NA,AZ,156,Torta,2019-11-17,7:46:46,break into pieces,misc. trash,cigarette,874,NA,"33.4230, -111.9307",NA,NA,NA,NA,cigarette
NA,AZ,156,Torta,2019-11-17,7:47:09,break into pieces,misc. trash,cigarette,874,NA,"33.4230, -111.9307",NA,NA,NA,NA,cigarette
NA,AZ,156,Torta,2019-11-17,7:47:55,break into pieces,misc. trash,cigarette,874,NA,"33.4230, -111.9307",NA,NA,NA,NA,cigarette
NA,AZ,156,Torta,2019-11-17,7:48:17,break into pieces,misc. trash,cigarette,874,NA,"33.4230, -111.9307",NA,NA,NA,NA,cigarette
NA,AZ,157,Taco,2019-11-25,8:56:38,flip,rock,rock,1013,NA,"33.4216, -111.9359",NA,NA,NA,NA,
NA,AZ,157,Taco,2019-11-25,8:57:11,eat,unknown,unknown,1013,NA,"33.4216, -111.9359",NA,NA,NA,NA,
NA,AZ,158,Pozole,2019-11-26,7:55:50,tolerated theft,grains,bread,737,NA,"33.4219, -111.9336",NA,NA,NA,NA,bread
NA,AZ,159,Tripa,2019-12-01,9:08:36,flip,rock,rock,900,NA,"33.4157, -111.9306",NA,NA,NA,NA,
NA,AZ,159,Tripa,2019-12-01,9:09:40,eat,unknown,unknown,900,NA,"33.4157, -111.9306",NA,NA,NA,NA,
NA,AZ,159,Tripa,2019-12-01,9:10:06,eat,unknown,unknown,900,NA,"33.4157, -111.9306",NA,NA,NA,NA,
NA,AZ,159,Tripa,2019-12-01,9:10:56,eat,insect,ant,900,NA,"33.4157, -111.9306",NA,NA,NA,NA,ant
NA,AZ,159,Tripa,2019-12-01,9:11:32,eat,unknown,unknown,900,NA,"33.4157, -111.9306",NA,NA,NA,NA,
NA,AZ,159,Tripa,2019-12-01,9:11:59,eat,candy,fruit snack,900,NA,"33.4157, -111.9306",NA,NA,NA,NA,fruit snack
NA,AZ,159,Tripa,2019-12-01,9:13:36,break into pieces,candy,fruit snack,900,NA,"33.4157, -111.9306",NA,NA,NA,NA,fruit snack
NA,AZ,159,Tripa,2019-12-01,9:15:50,break into pieces,candy,fruit snack,900,NA,"33.4157, -111.9306",NA,NA,NA,NA,fruit snack
NA,AZ,159,Tripa,2019-12-01,9:18:32,break into pieces,candy,fruit snack,900,NA,"33.4157, -111.9306",NA,NA,NA,NA,fruit snack
NA,AZ,160,Pan Dulce,2019-12-03,10:03:29,eat,fruit,orange,699,NA,"33.4209, -111.9253",NA,NA,NA,NA,unclear whether orange natural or human-provided
NA,AZ,160,Pan Dulce,2019-12-03,10:03:37,break into pieces,fruit,orange,699,NA,"33.4209, -111.9253",NA,NA,NA,NA,unclear whether orange natural or human-provided
NA,AZ,160,Pan Dulce,2019-12-03,10:04:32,break into pieces,fruit,orange,699,NA,"33.4209, -111.9253",NA,NA,NA,NA,unclear whether orange natural or human-provided
NA,AZ,161,Uva,2019-12-03,9:18:46,eat,vegetation,fan palm frond,798,NA,"33.4207, -111.9254",NA,NA,NA,NA,fan palm frond
NA,AZ,161,Uva,2019-12-03,10:25:05,gape,rock,rock,900,NA,"33.4207, -111.9254",NA,NA,NA,NA,
NA,AZ,161,Uva,2019-12-03,10:25:30,eat,grains,rice,900,NA,"33.4207, -111.9254",NA,NA,NA,NA,rice
NA,AZ,161,Uva,2019-12-03,10:25:44,flip,rock,rock,900,NA,"33.4207, -111.9254",NA,NA,NA,NA,
NA,AZ,161,Uva,2019-12-03,10:27:45,eat,bird poop,bird poop,900,NA,"33.4207, -111.9254",NA,NA,NA,NA,
NA,AZ,161,Uva,2019-12-03,10:28:20,eat,soil,clay,900,NA,"33.4207, -111.9254",NA,NA,NA,NA,clay
NA,AZ,161,Uva,2019-12-03,10:30:02,gape,vegetation,leaf,900,NA,"33.4207, -111.9254",NA,NA,NA,NA,leaf
NA,AZ,161,Uva,2019-12-03,10:31:12,eat,grains,chip,900,NA,"33.4207, -111.9254",NA,NA,NA,NA,chip
NA,AZ,161,Uva,2019-12-03,10:34:45,eat,unknown,unknown,900,NA,"33.4207, -111.9254",NA,NA,NA,NA,
NA,AZ,161,Uva,2019-12-03,10:37:19,gape,misc. trash,sandbag,900,NA,"33.4207, -111.9254",NA,NA,NA,NA,sandbag
NA,AZ,162,Aquaman,2019-12-04,7:33:26,eat,unknown,unknown,775,NA,"33.41880712, -111.9271",NA,NA,NA,NA,
NA,AZ,162,Aquaman,2019-12-04,7:33:37,eat,grains,rice crispy,775,NA,"33.41880712, -111.9271",NA,NA,NA,NA,rice crispy
